0.0507,0.0196,0.0074,0.0015,0,0
1.2964,-0.0303,0.0346,-0.0129,2.5413,0
2.6336,-0.0633,0.0234,-0.0578,4.1668,0
4.1964,-0.1747,0.0272,-0.1096,7.1345,0
5.4969,-0.3255,0.027,-0.1693,8.1726,0
6.807,-0.5872,0.0325,-0.1905,9.0232,0
8.1961,-0.8647,0.0301,-0.2471,9.5069,0
9.7437,-1.267,0.0362,-0.2589,10.3126,0
11.4063,-1.7011,0.0275,-0.2797,11.8356,0
13.0199,-2.2301,0.0256,-0.3261,13.0354,0
